#{"t_start": 1780844833.499282, "env_id": "None"}
r,l,t,target
103.563647,13,8141.550364,log
96.975867,14,8145.278254,log
106.98,8,8148.561611,log
87.230672,18,8152.401941,log
107.87,8,8155.293951,log
67.462331,40,8160.333376,log
91.777629,19,8164.066266,log
79.065718,27,8168.106828,log
92.135433,14,8171.436494,log
94.758579,17,8175.109728,log
106.890472,9,8178.508525,log
84.071914,19,8182.213363,log
107.89,7,8185.173671,log
90.583442,18,8188.533414,log
75.156222,32,8192.782,log
84.261644,24,8197.053285,log
97.449463,12,8200.550669,log
103.242526,11,8205.510022,log
75.580478,28,8210.145603,log
112.61,5,8213.112304,log
90.693626,20,8216.602352,log
96.935047,12,8221.026814,log
95.19806,17,8224.872016,log
94.764214,13,8228.265537,log
95.688489,16,8231.924314,log
103.716125,11,8235.938277,log
91.977982,17,8239.476806,log
71.83496,44,8245.459321,log
84.219076,23,8250.79248,log
88.521745,20,8255.702092,log
98.24,13,8259.322973,log
96.101405,13,8264.394043,log
102.644926,12,8267.518012,log
96.016106,15,8272.310797,log
83.379964,24,8276.183802,log
85.024469,20,8280.293491,log
80.713507,23,8284.085145,log
101.16,11,8287.71407,log
102.510492,12,8291.21459,log
101.624434,12,8294.476679,log
101.927288,11,8297.869486,log
95.80328,14,8301.550143,log
97.36,14,8305.20511,log
74.490895,33,8311.328681,log
77.412123,30,8315.419155,log
80.529824,26,8320.760728,log
98.366597,13,8324.387856,log
97.188579,15,8328.325448,log
107.401499,9,8331.863137,log
95.657656,14,8335.508529,log
84.094723,24,8339.745815,log
104.565966,7,8342.932633,log
111.09,6,8345.650436,log
91.673442,17,8349.889799,log
107.355966,8,8354.275913,log
109.965966,7,8357.072685,log
81.578114,25,8361.110602,log
107.463847,9,8364.253006,log
100.946125,12,8368.521309,log
76.358444,32,8373.247728,log
76.29814,37,8378.358786,log
99.099102,11,8381.978611,log
97.749201,16,8385.723043,log
86.672101,23,8389.995378,log
81.367965,27,8394.339134,log
88.41,14,8398.0931,log
106.826559,9,8401.320845,log
70.698127,32,8405.594745,log
99.245151,14,8408.810539,log
104.140492,10,8413.378204,log
107.47,8,8416.464548,log
99.62048,15,8419.644298,log
89.951405,19,8423.658592,log
99.033913,14,8427.303926,log
108.53,7,8431.881826,log
74.382955,30,8436.21757,log
103.66,10,8439.533571,log
95.20372,18,8443.098832,log
82.922583,19,8446.838107,log
97.696668,15,8450.449909,log
102.46,10,8453.78171,log
106.87,9,8456.747444,log
89.73,7,8460.80899,log
102.139959,15,8465.992767,log
98.794686,14,8469.484497,log
80.864214,24,8473.162888,log
105.341364,11,8476.82252,log
104.341364,11,8481.533198,log
91.024434,16,8484.883059,log
104.881097,9,8487.992954,log
108.230492,5,8491.152744,log
85.024647,22,8495.210917,log
72.573366,34,8499.815348,log
76.054091,34,8505.095532,log
96.6,16,8509.135042,log
73.803413,30,8513.666393,log
101.662426,13,8517.10056,log
91.946466,19,8520.72929,log
72.250529,30,8525.033922,log
83.135956,21,8529.38603,log
97.114658,17,8532.968257,log
86.029943,10,8536.168046,log
83.860157,25,8541.830362,log
79.057246,28,8546.84028,log
89.61,19,8551.884644,log
106.42,8,8554.735701,log
99.805966,13,8559.544818,log
98.911219,15,8562.815616,log
100.825433,13,8566.335795,log
109.98,7,8569.457656,log
100.871499,12,8572.803176,log
93.715141,14,8576.524817,log
100.782904,14,8579.873346,log
93.664425,17,8583.865236,log
101.456625,12,8588.663082,log
100.37,13,8592.267007,log
72.857649,33,8597.130879,log
95.72409,15,8601.254394,log
102.489102,13,8604.895819,log
104.966559,10,8609.284621,log
96.921717,16,8612.783845,log
97.557063,17,8617.3671,log
95.072721,17,8621.697206,log
102.66,10,8624.886596,log
102.63,12,8628.535514,log
84.176106,23,8632.482642,log
102.142297,14,8635.813049,log
96.158386,16,8639.425406,log
83.937985,22,8643.005756,log
85.64,6,8645.968867,log
101.173442,12,8650.767315,log
102.160472,12,8653.796369,log
96.722442,16,8657.417399,log
105.482426,10,8662.038011,log
109.965966,7,8664.725092,log
107.051097,8,8667.76936,log
105.79,8,8670.768385,log
103.33,12,8674.023173,log
103.243913,12,8677.725896,log
84.046559,22,8681.457262,log
96.15358,17,8685.167662,log
87.12839,21,8689.286601,log
85.914031,24,8693.399692,log
84.931097,10,8696.655842,log
96.264686,16,8700.127373,log
106.759307,11,8703.485958,log
96.664706,16,8707.253724,log
91.956718,18,8711.428367,log
101.3,10,8714.435029,log
69.889431,44,8719.657301,log
98.036042,14,8723.066643,log
104.690205,11,8726.278791,log
91.95,16,8730.803034,log
103.83,7,8733.361757,log
104.571914,10,8736.602074,log
96.623799,18,8740.171203,log
97.412383,14,8743.613888,log
87.114926,10,8747.048582,log
93.569016,18,8751.7462,log
94.153913,16,8755.388048,log
103.129676,12,8758.45397,log
84.039416,24,8763.394675,log
86.239481,10,8767.590385,log
97.537887,17,8771.284359,log
93.789054,19,8774.848367,log
94.799141,17,8778.840854,log
96.908703,16,8782.326362,log
100.455966,13,8785.380904,log
98.182937,16,8788.585624,log
107.345966,9,8791.808556,log
101.164214,13,8795.139109,log
95.626718,16,8798.50225,log
101.478551,13,8802.711849,log
96.791885,17,8807.333903,log
87.244595,22,8812.362179,log
102.011243,12,8815.654534,log
100.46,9,8818.737933,log
108.93,7,8821.827338,log
102.691219,12,8825.382387,log
109.98,7,8828.62676,log
105.631097,9,8831.788359,log
99.580492,10,8835.022789,log
104.281499,11,8838.332837,log
95.483994,16,8841.644279,log
99.066668,15,8845.376914,log
92.42,18,8848.924878,log
88.476625,20,8852.554679,log
88.449453,22,8856.431064,log
97.98,13,8860.073065,log
103.485217,12,8863.294252,log
99.859481,13,8866.748299,log
100.59,11,8871.737751,log
85.650767,24,8875.811589,log
93.906828,15,8879.959046,log
89.420927,19,8884.122092,log
106.07,9,8887.250788,log
103.2,10,8890.532278,log
102.570472,11,8893.921132,log
105.941499,10,8897.150784,log
98.329141,15,8900.659862,log
92.967185,18,8904.350489,log
-10.35,100,8912.352947,log
111.09,6,8915.195951,log
107.951992,9,8918.766422,log
90.846796,17,8922.259599,log
71.756537,36,8927.082303,log
99.203119,14,8931.087783,log
100.893913,12,8934.542689,log
106.419733,10,8937.915237,log
79.436769,27,8942.013661,log
104.540492,10,8945.250469,log
95.06,4,8948.302226,log
86.769545,23,8953.651435,log
98.67,13,8956.991636,log
102.333523,13,8960.640988,log
94.601588,17,8964.335127,log
78.347627,15,8967.964833,log
99.648835,14,8972.69177,log
94.941992,14,8976.056776,log
81.635744,26,8980.383422,log
102.410078,13,8983.858346,log
104.980492,10,8987.374634,log
101.051097,12,8991.335925,log
107.68,7,8994.590507,log
92.216687,19,8998.285727,log
103.738473,11,9001.82706,log
91.314229,20,9005.308133,log
106.104214,10,9008.567784,log
101.625966,12,9012.285059,log
106.451097,9,9015.683034,log
104.390039,12,9019.266773,log
104.427656,11,9022.898415,log
98.348366,15,9026.911422,log
88.799141,22,9030.800204,log
107.030472,10,9034.31971,log
102.035047,12,9038.019501,log
108.27,8,9041.5118,log
98.663847,14,9045.342468,log
97.48,12,9049.022073,log
100.146106,13,9054.031874,log
106.37,8,9057.148942,log
106.745966,9,9060.337896,log
99.758366,14,9064.306589,log
99.012793,16,9068.216648,log
99.026235,15,9071.510887,log
75.361961,28,9075.628782,log
106.305138,10,9078.634603,log
97.008579,12,9081.965038,log
106.945966,9,9085.175921,log
108.650492,8,9088.798782,log
105.954214,11,9091.893354,log
102.724434,11,9095.523298,log
103.351078,11,9099.760787,log
86.239129,21,9104.043886,log
88.379481,16,9107.97751,log
100.814214,14,9112.178808,log
79.458702,28,9116.276757,log
89.420927,16,9119.798506,log
109.46,6,9122.899859,log
108.041097,8,9126.384655,log
99.85,10,9129.945774,log
108.27,8,9133.745606,log
108.691097,8,9136.969737,log
97.701499,14,9140.767642,log
92.322561,19,9144.72201,log
106.826559,9,9148.13388,log
95.390899,14,9151.960388,log
96.454688,18,9155.651528,log
101.639973,13,9159.631535,log
96.818911,13,9163.071627,log
96.871914,14,9166.979424,log
109.45,6,9170.26797,log
100.706532,13,9174.56321,log
101.1178,14,9178.244347,log
90.817922,19,9182.066741,log
81.118579,26,9186.456575,log
98.070078,16,9189.490641,log
71.818898,35,9194.454185,log
98.701914,11,9198.661013,log
103.42,9,9201.712059,log
101.626436,12,9205.121816,log
104.013913,10,9208.876835,log
98.901502,14,9212.1649,log
86.035517,23,9216.260957,log
105.845138,10,9219.258885,log
98.303442,15,9222.654974,log
105.234658,11,9226.228926,log
106.353185,10,9229.628157,log
73.208692,32,9234.087082,log
97.591569,16,9237.805174,log
72.385252,31,9242.248503,log
99.439481,10,9245.174291,log
100.377982,12,9248.409021,log
95.360927,16,9251.816269,log
109.765966,7,9255.306754,log
96.006893,14,9260.273568,log
107.200581,11,9263.664498,log
99.47,13,9267.368366,log
103.243913,12,9270.899021,log
100.201097,12,9274.455927,log
105.790492,9,9277.784265,log
106.53,8,9280.824887,log
87.410078,21,9284.123559,log
71.769262,39,9288.891414,log
72.944287,51,9294.221453,log
91.213442,18,9297.781048,log
98.318835,12,9301.26328,log
86.250864,16,9304.668985,log
108.54,7,9307.891045,log
105.380492,10,9311.333134,log
106.297656,9,9314.896973,log
73.693803,35,9319.736852,log
102.830205,8,9322.903934,log
97.877982,12,9326.092552,log
104.95,10,9329.726114,log
108.260492,8,9332.914447,log
105.010492,7,9335.881018,log
73.16,29,9340.427318,log
103.057308,12,9344.295396,log
93.120562,19,9348.556569,log
108.013847,9,9351.804163,log
92.361502,17,9355.326556,log
72.518244,40,9359.966156,log
86.186578,21,9364.016197,log
94.796042,13,9367.293518,log
93.620472,16,9370.908536,log
97.698874,14,9374.544036,log
93.505433,15,9378.186088,log
95.1,15,9383.668336,log
104.69,11,9388.054055,log
102.167288,12,9391.441886,log
100.409703,15,9395.304173,log
102.335047,12,9398.927102,log
99.548127,11,9402.243104,log
98.570622,16,9407.574905,log
104.16,10,9410.817995,log
110.05,6,9413.651769,log
106.47,9,9417.030794,log
99.824582,14,9420.427578,log
94.934621,18,9424.18935,log
105.5,11,9427.368413,log
105.217922,11,9430.734091,log
98.839293,12,9434.574167,log
74.576452,28,9438.665402,log
93.206106,17,9442.228455,log
93.519481,17,9446.623475,log
100.578117,14,9450.156258,log
104.41,9,9453.322522,log
105.34,6,9456.375898,log
109.905966,8,9460.577061,log
92.01,14,9465.555597,log
109.58,7,9468.686093,log
98.07,13,9472.106721,log
99.240078,15,9476.367067,log
94.256561,17,9479.659394,log
105.340067,10,9482.954709,log
97.972021,15,9486.402835,log
70.782017,41,9491.251217,log
98.288579,15,9496.409875,log
105.76,9,9499.639669,log
107.562994,9,9503.031959,log
100.34,12,9506.229065,log
72.997876,34,9511.412689,log
101.903913,11,9514.745767,log
99.316533,14,9519.364679,log
82.273736,25,9523.310423,log
98.865047,14,9526.738691,log
81.081162,26,9530.819563,log
103.916501,12,9535.11904,log
100.787627,11,9538.589872,log
99.22,14,9541.928277,log
102.323442,12,9545.531832,log
99.85,10,9549.040037,log
94.233413,17,9552.646652,log
98.73,12,9555.868606,log
110.24,6,9559.260242,log
104.86,9,9562.453229,log
105.923913,9,9565.651937,log
99.963442,14,9569.297596,log
103.720472,11,9572.987769,log
102.89,11,9576.425683,log
106.520492,6,9579.621626,log
104.16,9,9583.077534,log
91.228579,20,9586.781265,log
92.977922,18,9591.788956,log
106.886559,8,9595.136549,log
99.394686,14,9599.73108,log
88.535132,20,9603.811625,log
97.96,14,9607.515189,log
106.42,8,9610.778191,log
107.562994,9,9614.804977,log
102.07,8,9617.728243,log
73.968045,32,9622.463512,log
98.337288,15,9626.386304,log
102.670472,11,9630.887544,log
72.521766,31,9634.984856,log
100.573847,13,9638.619308,log
76.262253,27,9643.04173,log
100.078127,13,9647.342677,log
95.13,12,9651.824783,log
91.991219,18,9655.475504,log
103.635966,11,9658.633889,log
106.87,8,9661.772187,log
102.34,11,9665.330674,log
99.966452,13,9668.835594,log
100.964806,13,9672.418307,log
93.28,18,9676.132752,log
95.487368,18,9679.863773,log
106.16,9,9682.919041,log
86.326436,22,9687.053995,log
77.288339,23,9691.729832,log
103.04,11,9695.627782,log
108.68,7,9698.665729,log
108.455966,8,9701.688045,log
101.66,9,9704.935974,log
103.78,7,9707.976215,log
100.44,11,9711.479666,log
101.93,12,9715.247684,log
73.035744,31,9720.84194,log
95.947032,16,9724.097773,log
105.316559,10,9728.775709,log
99.312934,16,9732.265753,log
105.350472,9,9735.911859,log
90.229711,20,9739.627517,log
79.067655,11,9743.196161,log
100.0,10,9746.532708,log
107.67,8,9749.610015,log
109.905966,8,9753.016919,log
106.337627,11,9756.729904,log
100.423413,13,9761.534878,log
97.538579,15,9765.028808,log
105.797336,10,9768.601789,log
106.790472,9,9771.692921,log
90.46,19,9776.066386,log
103.940492,10,9779.297081,log
108.47,8,9782.373796,log
88.870542,21,9786.506704,log
102.551097,12,9791.52315,log
103.24,11,9795.064384,log
100.908857,14,9798.24492,log
95.556125,17,9802.069566,log
97.049849,16,9806.041754,log
103.587982,11,9809.518023,log
73.302376,41,9814.751708,log
100.675047,13,9818.418877,log
99.799141,12,9821.762482,log
106.33,8,9824.88698,log
105.09,6,9827.695536,log
103.38,7,9830.704195,log
84.989914,22,9834.459315,log
105.486452,10,9837.940605,log
94.845578,17,9841.778021,log
99.290492,14,9845.319194,log
104.611914,10,9848.585401,log
109.19,6,9851.938805,log
98.665936,14,9855.669335,log
75.404862,35,9860.772966,log
90.023902,21,9864.722008,log
98.759898,14,9868.135581,log
107.17,8,9872.505084,log
106.92,8,9875.990383,log
101.648579,13,9879.986869,log
105.669973,10,9883.655386,log
91.362168,20,9887.693919,log
94.485256,16,9891.112683,log
97.131281,16,9894.768393,log
104.640472,10,9898.080775,log
107.690472,9,9901.236969,log
101.536125,13,9904.907225,log
102.756559,12,9908.28487,log
98.77,14,9912.097082,log
104.780492,10,9915.593626,log
101.567922,14,9919.119649,log
90.59,6,9921.922731,log
108.000492,8,9925.151526,log
107.010492,8,9928.385694,log
100.99,11,9931.518477,log
71.450316,35,9936.104268,log
101.975966,11,9939.49923,log
95.133413,17,9943.472762,log
72.977493,32,9948.881796,log
89.581489,17,9952.457083,log
93.154698,18,9956.463504,log
95.053913,16,9960.075177,log
103.227288,11,9963.318523,log
92.669403,19,9967.070759,log
81.28484,20,9970.756273,log
106.387909,13,9974.171,log
96.4,15,9977.719697,log
104.076022,12,9981.09193,log
73.053264,32,9985.56695,log
70.169951,34,9990.040013,log
108.460492,8,9993.157808,log
96.750562,15,9996.564314,log
99.888757,11,9999.955163,log
101.660472,12,10003.327401,log
97.42,13,10006.950758,log
110.04,6,10009.788229,log
97.776838,16,10013.247708,log
89.79,6,10016.000873,log
104.529481,11,10019.556224,log
92.582904,19,10024.179542,log
105.814926,10,10027.614101,log
90.77914,20,10031.589036,log
90.299481,19,10035.318766,log
103.618473,11,10038.593971,log
104.66,9,10042.06889,log
92.060562,18,10046.198227,log
107.047985,10,10049.053776,log
104.313913,10,10052.810668,log
102.04036,15,10057.499996,log
94.631914,13,10061.622302,log
107.0,5,10064.745318,log
90.53,7,10068.472024,log
97.410492,13,10071.968139,log
104.743442,10,10075.11581,log
92.223413,18,10078.748671,log
88.350472,8,10082.005275,log
105.705217,10,10085.293488,log
92.948846,16,10089.095834,log
103.754358,12,10092.466492,log
98.519973,15,10096.943319,log
87.536125,18,10101.114708,log
99.433913,13,10104.821828,log
100.35215,14,10108.489982,log
103.646458,12,10111.83964,log
108.450492,8,10115.054379,log
66.871297,31,10119.982669,log
89.490243,21,10123.70524,log
89.200205,20,10127.885037,log
103.84,11,10131.32883,log
108.64,8,10134.442573,log
107.810492,8,10137.480218,log
101.274214,12,10141.542568,log
104.491914,12,10144.736812,log
95.5807,13,10147.917563,log
98.46866,16,10151.373539,log
99.464912,17,10154.952761,log
93.92,18,10159.646245,log
91.210927,20,10163.246628,log
84.976091,23,10167.500079,log
100.891499,10,10170.766754,log
105.22,9,10173.839098,log
105.76,9,10176.777224,log
97.431219,13,10180.035758,log
102.467288,12,10184.058498,log
67.357023,50,10189.812197,log
94.476516,19,10194.667103,log
92.235402,19,10198.316223,log
72.111405,29,10202.620774,log
103.33957,12,10205.909703,log
104.121588,8,10209.161568,log
105.81,9,10212.298414,log
109.305966,8,10215.690268,log
96.461097,16,10219.408319,log
104.66,11,10222.420746,log
94.35,16,10225.853034,log
97.383847,12,10230.233303,log
98.724658,12,10233.533871,log
101.326128,14,10236.932829,log
102.488579,9,10240.006824,log
104.521078,10,10243.297808,log
87.003142,23,10247.090004,log
95.76,14,10250.74435,log
109.98,7,10253.929714,log
84.771517,21,10257.488597,log
101.049973,13,10260.568326,log
101.2,12,10263.746454,log
83.6617,23,10267.526401,log
92.04,6,10271.612206,log
110.18,7,10274.897734,log
104.82,9,10279.459204,log
97.483413,12,10282.735576,log
78.79,27,10287.850525,log
99.81411,15,10291.453754,log
98.982793,15,10296.033388,log
101.398579,13,10299.123792,log
94.766625,16,10302.743243,log
101.14,11,10306.396873,log
71.152708,37,10312.034982,log
104.240492,10,10315.08883,log
96.147922,16,10318.73154,log
100.343913,12,10322.17879,log
91.400472,18,10325.679487,log
102.825256,12,10329.079109,log
103.974944,12,10333.534153,log
97.733913,14,10336.721018,log
109.286458,8,10341.374829,log
87.17,18,10346.659658,log
108.08,7,10349.421705,log
100.751991,13,10353.949939,log
90.762624,19,10357.539924,log
105.380472,11,10360.79714,log
99.57,13,10364.742996,log
91.800492,18,10368.190733,log
109.780492,7,10371.252567,log
102.424434,11,10374.477761,log
93.585217,17,10379.003033,log
103.681097,11,10382.344637,log
74.576471,32,10386.714962,log
100.92,13,10390.336958,log
83.068522,24,10394.540569,log
68.326838,46,10399.990914,log
109.765966,7,10402.940917,log
104.86,9,10406.108873,log
75.752976,35,10410.686578,log
89.517627,18,10414.609039,log
99.691097,14,10418.183929,log
89.050472,18,10422.024763,log
87.989798,16,10425.407768,log
86.054698,22,10430.744964,log
103.424944,12,10433.760224,log
75.061452,30,10438.922558,log
91.410472,19,10442.434808,log
96.96,15,10446.121067,log
96.354187,16,10449.679953,log
90.257369,19,10453.564752,log
101.611097,11,10456.818445,log
105.491097,9,10460.112619,log
93.81,4,10463.14429,log
100.18,12,10466.444973,log
105.202994,10,10469.763248,log
106.14,6,10472.617153,log
99.876106,14,10475.683931,log
103.09,11,10479.079894,log
83.926625,21,10482.609667,log
90.846625,18,10487.453011,log
90.095217,20,10491.134895,log
88.810562,18,10494.811134,log
98.338547,15,10497.999588,log
97.191097,14,10501.699354,log
104.03,7,10504.477191,log
108.57,8,10507.780514,log
96.506625,13,10511.053681,log
71.490798,46,10516.044261,log
103.54,12,10519.105219,log
75.358579,28,10523.030254,log
93.132991,15,10526.610783,log
96.491097,13,10531.175719,log
73.871914,29,10535.189347,log
97.228146,15,10538.622856,log
96.91,14,10542.593032,log
102.793913,12,10546.625654,log
101.63,12,10549.824981,log
95.285217,15,10553.45402,log
104.165047,10,10556.421424,log
101.385867,13,10559.847995,log
103.672426,11,10562.993877,log
102.786234,13,10566.085351,log
82.973413,23,10569.623078,log
81.026559,24,10573.72991,log
101.312426,13,10577.0347,log
72.99731,32,10581.558597,log
108.365966,9,10584.642972,log
108.78,7,10587.71592,log
74.088439,42,10593.172963,log
94.081914,18,10596.657775,log
80.990694,27,10601.118257,log
94.804686,17,10604.916992,log
106.31,9,10607.616164,log
104.69,6,10610.585134,log
108.47,8,10613.961019,log
97.163442,15,10617.388646,log
75.091967,23,10621.056926,log
98.895047,11,10625.533135,log
95.366125,16,10629.00672,log
74.257857,27,10633.233586,log
97.402429,14,10636.688988,log
88.134931,21,10640.685745,log
89.861558,22,10644.203799,log
79.785318,27,10648.136289,log
105.93,8,10651.120874,log
109.965966,7,10654.367047,log
98.86,10,10657.423867,log
108.85,6,10661.265079,log
103.5,10,10664.276705,log
110.165966,7,10668.633456,log
98.92,13,10673.473077,log
95.821097,15,10676.860876,log
97.57,13,10679.628715,log
98.02,13,10683.395349,log
102.900862,13,10686.48627,log
102.4495,10,10689.708665,log
106.900492,9,10693.604209,log
108.73,7,10696.712944,log
87.72,20,10700.654168,log
88.07,18,10705.739041,log
100.867656,12,10709.081428,log
100.884926,13,10712.449173,log
105.267655,11,10715.543898,log
104.511914,11,10719.744157,log
100.420562,14,10722.752264,log
105.907922,10,10725.985723,log
83.503913,11,10728.994303,log
77.328992,30,10733.282346,log
103.910472,12,10736.738094,log
100.339973,13,10741.327331,log
101.04,12,10744.417196,log
101.33,12,10747.729022,log
102.66,11,10750.854991,log
105.010492,7,10753.978871,log
108.98,7,10758.100511,log
108.47,8,10761.209654,log
99.63,12,10765.881328,log
97.517425,17,10769.37555,log
105.830472,10,10773.171945,log
89.100927,17,10776.410867,log
92.356884,18,10779.908392,log
100.180078,14,10783.15252,log
98.22,14,10786.500541,log
109.365966,7,10789.346514,log
106.525966,6,10792.319943,log
104.86,9,10795.381956,log
107.266235,10,10798.325487,log
99.52,13,10802.361845,log
102.531499,12,10806.61144,log
103.511097,11,10809.813877,log
94.262878,17,10813.2179,log
103.013913,11,10816.473012,log
101.475256,12,10819.649297,log
89.291378,22,10824.221643,log
106.500472,9,10827.278303,log
89.47,18,10831.151463,log
105.463913,10,10834.210255,log
98.721097,15,10837.493606,log
105.56,9,10840.762574,log
104.292994,11,10843.640243,log
100.851097,12,10846.909166,log
107.076458,9,10849.910349,log
106.795966,9,10853.073305,log
96.484703,17,10856.470909,log
89.579227,21,10860.517858,log
99.61,14,10863.694396,log
98.878079,14,10867.344623,log
102.888145,10,10870.629941,log
88.12,19,10875.258493,log
97.651499,15,10878.80055,log
104.95,10,10882.013328,log
95.763913,15,10885.563503,log
85.282583,23,10889.559282,log
101.913442,13,10892.762025,log
103.136635,12,10897.281409,log
96.75324,18,10900.744476,log
104.92,9,10904.065235,log
107.93,7,10906.960783,log
105.09,6,10909.986178,log
108.303442,9,10913.260769,log
104.980492,10,10916.487728,log
101.351502,13,10919.858439,log
93.335299,20,10923.646106,log
88.791502,19,10927.330538,log
100.958127,15,10930.596041,log
92.3,5,10933.560396,log
103.58,7,10937.877636,log
107.03,8,10940.580426,log
73.933732,37,10945.676869,log
93.883383,17,10949.316427,log
92.919908,19,10952.746933,log
110.24,6,10955.893365,log
94.906893,14,10960.282633,log
107.34,8,10962.897076,log
101.28,12,10965.91405,log
103.831483,12,10969.361395,log
103.293413,11,10972.880829,log
102.011992,13,10977.048595,log
85.845132,23,10980.639792,log
101.71065,14,10983.949465,log
102.44,11,10987.204687,log
108.560492,8,10990.05881,log
104.86,9,10993.324486,log
94.958579,17,10996.566736,log
73.713959,33,11001.83417,log
84.511914,20,11005.428806,log
104.590492,10,11008.805323,log
106.98,8,11011.59066,log
88.190492,20,11016.688535,log
96.857275,16,11020.497447,log
104.9,10,11023.90019,log
95.940408,17,11027.204726,log
91.582061,20,11031.063859,log
90.634902,17,11034.570571,log
103.214944,11,11038.020943,log
101.143913,12,11041.26246,log
95.453925,17,11046.094432,log
96.41,15,11049.40092,log
97.183913,14,11052.817513,log
71.412585,36,11057.694307,log
90.722291,19,11062.649988,log
105.09,6,11065.625392,log
89.99,6,11068.564384,log
102.98,7,11072.014178,log
99.664686,11,11075.371287,log
103.14,11,11078.654287,log
78.583658,26,11083.037814,log
100.850472,13,11086.309262,log
104.666559,10,11089.619541,log
86.346546,24,11093.678727,log
88.102737,22,11098.659037,log
105.396458,7,11103.019713,log
92.32,5,11105.800174,log
105.618579,11,11108.877311,log
91.373847,19,11112.324082,log
96.737288,15,11115.628022,log
106.850492,9,11118.52914,log
106.77,8,11121.691199,log
102.435966,11,11124.652884,log
83.19,11,11129.606896,log
100.010078,11,11132.315506,log
104.143847,11,11135.519322,log
77.209756,28,11140.029861,log
106.31,9,11143.33065,log
95.7,15,11146.882838,log
105.393442,10,11149.908963,log
104.641097,10,11153.19058,log
104.393847,11,11156.657693,log
87.416559,20,11160.41272,log
91.37817,20,11164.090892,log
88.873913,20,11167.706225,log
107.93,7,11170.709893,log
108.005966,8,11173.696937,log
100.77,13,11176.646426,log
98.517032,13,11180.234748,log
106.016235,10,11183.460163,log
99.7,10,11186.675052,log
98.795138,15,11190.100391,log
99.804423,15,11195.097231,log
93.686313,17,11199.304717,log
101.59,11,11203.725737,log
97.266436,14,11207.085362,log
107.67,8,11210.157963,log
99.993335,14,11213.537076,log
102.251097,13,11218.133851,log
81.122687,25,11221.969136,log
102.03806,13,11225.034694,log
90.548874,20,11228.581643,log
96.511569,15,11231.506309,log
103.299973,12,11235.080528,log
80.525613,26,11239.017018,log
94.078127,18,11242.822506,log
96.850078,12,11246.008022,log
81.821097,25,11250.244064,log
94.161097,16,11253.673235,log
111.69,6,11257.703243,log
105.94,6,11260.655462,log
109.385966,7,11264.275391,log
100.23,12,11267.796861,log
109.905966,8,11270.78198,log
78.440464,26,11274.670356,log
98.637627,12,11277.901323,log
102.416884,12,11281.283935,log
106.456128,10,11284.758417,log
101.023847,13,11288.245437,log
106.790472,9,11291.446147,log
89.849481,19,11296.300083,log
98.42879,16,11299.265313,log
72.315141,34,11303.813419,log
93.708357,18,11307.641202,log
107.991097,8,11310.787331,log
107.810492,8,11313.814135,log
106.07,9,11316.782459,log
87.500472,8,11320.297817,log
107.270078,10,11323.287358,log
91.814885,20,11329.935365,log
102.5,10,11333.019232,log
108.53,7,11336.001039,log
104.89,6,11338.92117,log
92.418061,18,11342.506162,log
99.409481,13,11345.973372,log
83.928776,25,11349.88319,log
101.43,12,11353.049094,log
103.33,12,11356.347271,log
74.852904,28,11360.983011,log
103.09,11,11364.298054,log
72.374214,32,11368.421187,log
95.286536,17,11371.988997,log
107.03,8,11374.888527,log
98.62,13,11378.115081,log
104.22,9,11381.082253,log
95.78,12,11385.406315,log
96.08,17,11389.201773,log
100.58,12,11392.163179,log
103.813283,13,11395.585999,log
79.616719,28,11399.893038,log
89.070927,21,11403.413156,log
97.469073,16,11406.639511,log
105.396458,7,11409.480389,log
94.14,16,11413.033477,log
87.974214,17,11416.378345,log
71.712058,27,11421.49081,log
106.290472,9,11424.824597,log
97.306625,12,11428.006246,log
97.411153,15,11431.424855,log
94.926836,16,11434.81879,log
97.06,14,11438.597095,log
107.87,8,11441.631854,log
104.0,10,11444.722415,log
77.661489,24,11449.076513,log
104.027627,12,11452.731647,log
104.074944,11,11455.820215,log
95.87,14,11458.834271,log
101.758835,13,11463.163662,log
85.786836,21,11466.848413,log
101.761781,14,11470.523753,log
91.674214,17,11473.898022,log
102.273442,12,11477.025895,log
101.860492,12,11481.834378,log
101.65,10,11485.002261,log
111.75,5,11487.783092,log
71.894274,36,11493.080264,log
98.264445,15,11496.990665,log
92.537325,18,11501.002293,log
86.763413,19,11504.916282,log
81.583913,24,11508.867481,log
93.589908,17,11512.824427,log
109.970492,7,11515.522624,log
108.64,7,11518.50543,log
108.69,7,11521.438073,log
100.067656,13,11525.371105,log
88.292331,21,11528.733771,log
84.235361,22,11532.370584,log
101.456625,12,11535.698981,log
97.657344,17,11539.618609,log
106.493442,10,11542.706732,log
110.24,6,11545.855348,log
102.7,10,11548.96968,log
102.06,10,11552.088599,log
90.219346,20,11555.649934,log
85.413913,21,11560.393426,log
94.885433,17,11563.769152,log
72.210839,32,11568.057971,log
106.339481,10,11571.952889,log
107.126559,9,11575.097459,log
105.500492,9,11577.987405,log
104.730492,10,11581.112973,log
85.44,21,11584.752719,log
98.66,14,11587.943248,log
70.437472,41,11592.738778,log
99.59,11,11595.647928,log
105.491097,9,11599.196897,log
109.58,7,11602.340798,log
109.965966,7,11605.214312,log
108.780078,9,11608.25199,log
89.581781,22,11611.917097,log
93.515433,19,11615.111505,log
98.22,13,11618.434629,log
104.15,10,11621.593632,log
